File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\filter\filter_wdg.py,2404,1841,124,288,559,0,4,22,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\filter\type_filter_element_wdg.py,269,205,0,29,64,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\filter\__init__.py,19,16,0,0,3,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\color_input_wdg.py,231,168,63,14,59,1,4,31,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\custom_select_wdg.py,191,143,23,4,48,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\html5_upload_wdg.py,487,331,153,47,139,0,17,119,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\icon_select_wdg.py,101,73,14,5,25,0,3,11,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\navigator_wdg.py,228,181,14,34,47,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\pipeline_input_wdg.py,76,49,1,5,27,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\process_context_wdg.py,413,305,4,50,108,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\process_group_select_wdg.py,249,201,12,28,48,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\search_type_input_wdg.py,57,38,0,4,19,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\task_input_wdg.py,96,73,9,9,23,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\text_input_wdg.py,1189,904,205,120,274,0,11,61,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\input\__init__.py,26,21,0,0,5,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\manager\base_section_wdg.py,674,492,5,59,182,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\manager\element_definition_wdg.py,3133,2407,286,292,712,0,14,91,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\manager\format_definition_wdg.py,211,164,17,17,47,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\manager\view_manager_wdg.py,673,502,86,37,171,1,0,2,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\manager\view_section_wdg.py,157,122,5,13,35,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\manager\__init__.py,22,16,0,0,6,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\action_wdg.py,130,97,2,12,33,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\base_table_layout_wdg.py,2524,1977,565,210,543,0,4,13,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\custom_layout_wdg.py,1472,1072,77,167,399,0,1,4,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\custom_search_wdg.py,255,175,15,8,76,0,4,10,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\edit_cmd.py,470,322,1,60,148,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\edit_layout_wdg.py,197,152,8,11,45,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\edit_wdg.py,1200,897,119,114,293,0,10,43,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\element_definition_wdg.py,530,382,28,39,148,1,0,2,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\freeform_layout_wdg.py,275,194,6,26,81,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\hash_panel_wdg.py,373,275,17,46,98,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\layout_wdg.py,5922,4536,790,479,1370,0,16,57,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\manage_view_panel_wdg.py,1617,1205,100,110,410,0,2,11,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\panel_wdg.py,3341,2422,747,276,763,0,156,873,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\planner_layout_wdg.py,130,94,1,2,36,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\print_layout_wdg.py,549,416,52,54,126,2,7,42,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\schema_section_wdg.py,230,174,4,20,56,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\search_type_manager_wdg.py,1349,1045,56,92,304,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\search_type_panel_wdg.py,217,160,2,5,57,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\security_manager_wdg.py,257,183,19,16,74,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\simple_side_bar_wdg.py,308,228,24,28,79,0,1,7,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\sobject_panel_wdg.py,232,179,2,8,53,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\sql_panel_wdg.py,198,123,1,6,75,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\static_table_layout_wdg.py,209,160,8,15,49,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\swf_wdg.py,102,77,1,4,25,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\table_layout_wdg.py,4845,3453,1452,507,1169,2,223,1183,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\test_custom_wdg.py,125,89,13,5,32,0,4,12,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\test_dynamic_load_wdg.py,119,86,27,10,33,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\tile_layout_wdg.py,1013,758,171,57,254,0,1,4,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\tool_layout_wdg.py,433,310,26,22,123,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\view_manager_wdg.py,766,580,45,50,186,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\panel\__init__.py,44,36,0,0,8,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\popups\action_bar_wdg.py,261,202,66,14,59,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\popups\help_popup_wdg.py,53,35,2,2,18,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\popups\transaction_popup_wdg.py,257,182,55,5,75,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\popups\__init__.py,20,15,0,0,5,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\protocol\__init__.py,14,12,0,0,2,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\report\stype_report_wdg.py,216,157,4,21,59,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\report\task_status_report_wdg.py,274,182,2,25,92,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\report\yearly_report_wdg.py,107,73,0,9,34,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\report\__init__.py,16,13,0,0,3,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\client_wdg.py,470,366,67,7,100,0,4,9,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\column_edit_wdg.py,357,262,36,17,95,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\content_creator_wdg.py,468,352,72,7,113,0,3,7,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\dashboards_wdg.py,289,210,17,10,78,0,1,1,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\db_config_wdg.py,825,598,53,67,226,0,1,5,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\home_wdg.py,377,277,21,14,99,0,1,1,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\main_wdg.py,726,588,105,8,136,0,2,4,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\misc_wdg.py,334,248,35,5,86,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\pipeline_edit_wdg.py,573,418,55,44,154,0,1,5,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\project_config_wdg.py,1049,792,125,29,251,0,6,15,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\reports_wdg.py,804,616,129,36,185,1,3,9,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\security_wdg.py,2221,1555,148,200,647,0,19,80,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\share_wdg.py,655,446,57,19,207,0,2,6,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\startup\__init__.py,26,21,0,0,5,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\sync\sync_filter.py,123,84,4,9,39,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\sync\sync_filter_test.py,117,90,0,1,27,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\sync\sync_import_wdg.py,514,357,48,40,157,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\sync\sync_security_wdg.py,166,104,6,16,62,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\sync\sync_settings_wdg.py,1155,790,75,78,365,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\sync\sync_utils.py,267,186,1,30,81,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\sync\__init__.py,20,16,0,0,4,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\button_wdg.py,389,291,46,24,98,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\custom_layout_element_wdg.py,194,146,11,17,48,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\delete_element_wdg.py,46,31,7,2,15,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\drop_element_wdg.py,678,470,126,56,183,0,25,118,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\explorer_wdg.py,118,90,4,12,28,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\expression_element_wdg.py,916,675,43,124,240,0,1,4,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\foreign_key_element_wdg.py,164,106,5,19,58,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\format_element_wdg.py,601,485,32,70,115,0,1,12,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\gantt_element_wdg.py,3285,2324,739,288,854,2,107,463,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\group_element_wdg.py,532,394,25,64,138,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\hidden_row_element_wdg.py,360,255,60,23,104,0,1,3,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\json_element_wdg.py,72,48,3,6,24,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\link_element_wdg.py,93,65,7,8,28,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\preference_wdg.py,166,118,12,11,48,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\project_wdg.py,122,88,18,5,34,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\python_element_wdg.py,150,110,6,16,40,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\related_element_wdg.py,172,118,3,14,54,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\snapshot_element_wdg.py,139,88,2,10,51,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\sobject_detail_wdg.py,180,136,24,10,44,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\sobject_summary_wdg.py,219,170,33,16,49,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\spreadsheet_element_wdg.py,113,72,3,8,41,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\statistic_wdg.py,561,444,12,86,117,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\subcontext_wdg.py,170,129,2,26,41,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\table_element_wdg.py,851,655,152,81,189,0,7,37,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\task_element_wdg.py,2301,1822,260,217,471,0,8,35,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\work_hours_element_wdg.py,969,757,140,133,208,0,4,32,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\table\__init__.py,44,36,0,0,8,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\custom_layout_edit_wdg.py,3011,2218,652,124,783,2,10,44,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\db_register_wdg.py,225,149,3,16,76,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\delete_wdg.py,977,699,90,88,275,0,3,17,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\dependency_wdg.py,192,127,14,11,65,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\file_detail_wdg.py,112,83,2,2,29,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\freeform_layout_wdg.py,1712,1224,393,106,480,0,8,18,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\ingestion_wdg.py,1748,1275,166,129,451,0,22,69,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\mail_templates.py,76,60,22,0,16,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\pipeline_canvas_wdg.py,3496,2382,1494,259,918,1,196,951,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\pipeline_wdg.py,2411,1792,516,104,598,0,21,105,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\repo_browser_wdg.py,474,347,25,24,127,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\schedule_wdg.py,375,281,9,17,94,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\schema_wdg.py,2546,1841,704,118,661,3,44,188,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\sobject_wdg.py,940,710,61,55,228,0,2,8,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\tab_edit_wdg.py,202,137,9,8,65,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\trigger_wdg.py,2136,1618,160,186,515,0,3,14,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\tools\__init__.py,28,24,0,0,4,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\button_new_wdg.py,1158,864,128,70,293,0,1,4,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\button_wdg.py,275,207,9,37,68,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\calendar_wdg.py,1824,1405,330,169,399,0,20,172,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\checkin_wdg.py,5047,3724,1221,360,1241,0,82,459,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\chooser_wdg.py,133,103,13,16,30,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\ckeditor_wdg.py,137,83,35,3,37,0,17,25,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\color_input_wdg.py,73,50,5,1,23,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\data_export_wdg.py,1296,1001,109,129,290,0,5,30,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\discussion_wdg.py,2143,1627,305,193,506,0,10,43,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\embed_wdg.py,81,54,1,6,27,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\file_browser_wdg.py,1879,1374,194,166,494,0,11,63,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\format_value_wdg.py,93,65,9,7,28,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\gear_menu_wdg.py,1078,825,375,62,247,0,6,17,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\misc_input_wdg.py,601,424,10,61,177,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\mms_spec_wdg.py,921,634,27,68,287,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\progress_wdg.py,843,559,316,57,228,0,56,240,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\proxy_wdg.py,39,23,0,1,16,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\reset_password_wdg.py,201,149,0,12,52,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\review_wdg.py,223,151,15,5,72,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\serialize_wdg.py,158,101,0,11,57,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\smart_select_wdg.py,252,190,75,28,58,0,4,19,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\sobject_calendar_wdg.py,1204,853,31,142,351,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\sobject_group_wdg.py,312,235,2,31,77,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\swap_display_wdg.py,268,192,22,17,76,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\text_wdg.py,44,34,1,4,10,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\title_wdg.py,52,40,0,3,12,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\unity_wdg.py,94,63,14,5,29,0,2,13,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\upload_wdg.py,703,522,148,39,166,0,15,67,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\visual_notes_wdg.py,185,121,30,5,61,0,3,9,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\week_wdg.py,69,44,0,4,25,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\work_hour_wdg.py,61,42,0,1,19,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\ui\widget\__init__.py,39,36,0,0,3,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\utility\database.py,37,26,0,0,11,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic\utility\__init__.py,15,11,0,0,4,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\__init__.py,13,11,0,0,2,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\__init__.py,12,11,0,0,1,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\Api.py,23,17,0,0,6,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\browser.py,46,32,0,1,14,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\Config.py,46,29,0,1,17,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\CsvDownload.py,34,22,0,1,12,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\Error403.py,40,29,0,1,11,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\Error404.py,47,33,0,1,14,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\Index.py,31,24,0,2,7,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\TitlePage.py,26,18,0,1,8,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\UploadServer.py,32,20,0,1,12,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\WidgetServer.py,29,20,0,1,9,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\context\XMLRPC.py,22,19,0,0,3,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\modules\index_wdg.py,454,368,26,19,86,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\default\modules\__init__.py,15,12,0,0,3,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\context\Houdini.py,36,24,0,1,12,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\context\Index.py,26,19,0,1,7,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\context\Maya.py,35,24,0,1,11,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\context\Sthpw.py,30,21,0,1,9,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\context\XMLRPC.py,22,18,0,0,4,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\context\XSI.py,37,24,0,1,13,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\modules\base_index_wdg.py,42,26,0,0,16,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\modules\site_page.py,33,23,0,0,10,0,0,0,0,0
C:\Dropbox\PythonProject\Projects\tactic-4.0.0.rc02\src\tactic_sites\template\modules\__init__.py,17,13,0,0,4,0,0,0,0,0
